species,state,lat,lon,date_time,day,month,year
Lycorma delicatula,New York,40.658464,-73.967779,2024-08-06 8:40,6,8,2024
Lycorma delicatula,Virginia,38.653226,-77.372402,2024-10-04 15:25:29,4,10,2024
Lycorma delicatula,New Jersey,40.94242,-74.74294,2024-11-20 12:15:45,20,11,2024
Lycorma delicatula,Virginia,38.830825,-77.42646,2024-11-21 14:54:08,21,11,2024
Lycorma delicatula,Connecticut,41.28768,-72.958563,2024-10-29 10:50:47,29,10,2024
Lycorma delicatula,Maryland,38.956954,-76.958005,2024-11-25 13:24:39,25,11,2024
Lycorma delicatula,Maryland,39.43387,-76.775695,2024-10-10 13:06:01,10,10,2024
Lycorma delicatula,New York,40.751562,-73.430633,2024-11-22 11:13:16,22,11,2024
Lycorma delicatula,Connecticut,41.21045,-73.181938,2024-11-02 11:57:46,2,11,2024
Lycorma delicatula,Virginia,38.041377,-78.863499,2024-11-22 11:37:04,22,11,2024
Lycorma delicatula,New York,42.0799,-73.938805,2024-11-19 12:13:44,19,11,2024
Lycorma delicatula,New York,40.76696,-73.945178,2024-08-17 13:41:16,17,8,2024
Lycorma delicatula,Virginia,38.856413,-78.200408,2024-09-07 12:54:23,7,9,2024
Lycorma delicatula,Maryland,38.929492,-76.938688,2024-11-21 14:19:11,21,11,2024
Lycorma delicatula,New York,40.705647,-74.014337,2024-11-04 14:34:16,4,11,2024
Lycorma delicatula,Virginia,38.884496,-78.015066,2024-08-18 11:04:54,18,8,2024
Lycorma delicatula,Pennsylvania,40.150183,-76.315378,2024-08-11 9:45,11,8,2024
Lycorma delicatula,Maryland,39.071658,-76.715888,2024-11-19 11:28:21,19,11,2024
Lycorma delicatula,New York,40.873108,-73.93065,2024-11-16 11:58,16,11,2024
Lycorma delicatula,New York,40.768855,-73.585687,2024-09-20 14:39:26,20,9,2024
Lycorma delicatula,New York,40.760269,-73.781802,2024-11-15 8:15:46,15,11,2024
Lycorma delicatula,Maryland,38.908555,-76.462178,2024-11-15 14:11:53,15,11,2024
Lycorma delicatula,Virginia,38.431421,-78.862622,2024-09-22,22,9,2024
Lycorma delicatula,Maryland,39.071639,-76.716117,2024-11-16 15:07:05,16,11,2024
Lycorma delicatula,Pennsylvania,39.800031,-77.255806,2024-10-19 14:15,19,10,2024
Lycorma delicatula,Rhode Island,41.879387,-71.389938,2024-11-16 13:12,16,11,2024
Lycorma delicatula,Pennsylvania,39.832933,-77.250814,2024-10-19 12:53,19,10,2024
Lycorma delicatula,Virginia,38.812182,-77.290272,2024-11-17 11:19:51,17,11,2024
Lycorma delicatula,New York,41.445205,-73.970862,2024-11-03 16:23:33,3,11,2024
Lycorma delicatula,New York,40.873103,-73.930604,2024-11-16 11:57,16,11,2024
Lycorma delicatula,Virginia,38.772243,-77.316025,2024-11-17 14:33:25,17,11,2024
Lycorma delicatula,New Jersey,40.856383,-73.99257,2024-10-06 15:12:22,6,10,2024
Lycorma delicatula,Pennsylvania,39.792989,-77.236486,2024-10-19 15:45,19,10,2024
Lycorma delicatula,New York,40.754653,-73.432516,2024-11-19 16:14:01,19,11,2024
Lycorma delicatula,Maryland,39.190314,-76.817456,2024-11-17 11:57:19,17,11,2024
Lycorma delicatula,New Jersey,40.800503,-74.460578,2024-11-18 15:11:04,18,11,2024
Lycorma delicatula,New York,40.779278,-73.968863,2023-07-13 10:30:34,13,7,2023
Lycorma delicatula,Virginia,38.433849,-78.860548,2024-09-23 9:10,23,9,2024
Lycorma delicatula,Pennsylvania,40.783472,-76.892962,2024-10-30 14:29:36,30,10,2024
Lycorma delicatula,Maryland,39.190967,-76.819239,2024-11-17 12:03:20,17,11,2024
Lycorma delicatula,New Jersey,40.77323,-74.43068,2024-10-02 16:07:12,2,10,2024
Lycorma delicatula,New York,40.87314,-73.930711,2024-11-16 11:51,16,11,2024
Lycorma delicatula,New York,41.199031,-74.256894,2024-09-10 14:27,10,9,2024
Lycorma delicatula,Virginia,38.800406,-77.287279,2024-11-13 15:32:58,13,11,2024
Lycorma delicatula,New York,40.686931,-74.020313,2024-07-14 13:01,14,7,2024
Lycorma delicatula,Maryland,39.067689,-76.718208,2024-11-16 15:40:35,16,11,2024
Lycorma delicatula,New York,40.795444,-73.959593,2023-09-30 17:21,30,9,2023
Lycorma delicatula,Pennsylvania,40.215817,-76.072367,2024-11-17 14:34,17,11,2024
Lycorma delicatula,Maryland,39.238716,-77.279429,2024-11-14 22:29,14,11,2024
Lycorma delicatula,Pennsylvania,39.878386,-75.676203,2024-08-01 11:14,1,8,2024
Lycorma delicatula,Pennsylvania,40.258522,-76.892355,2024-11-17 11:50:15,17,11,2024
Lycorma delicatula,New York,40.967911,-73.888703,2024-10-22 17:51:14,22,10,2024
Lycorma delicatula,New York,40.873138,-73.930719,2024-11-16 11:50,16,11,2024
Lycorma delicatula,Maryland,39.066731,-76.720353,2024-11-18 10:47:34,18,11,2024
Lycorma delicatula,New York,40.873128,-73.930693,2024-11-16 13:53,16,11,2024
Lycorma delicatula,New York,41.199031,-74.256894,2024-09-03 13:51,3,9,2024
Lycorma delicatula,Maryland,38.823847,-75.859661,2024-11-12 16:01,12,11,2024
Lycorma delicatula,Maryland,39.067342,-76.719178,2024-11-14 15:54:02,14,11,2024
Lycorma delicatula,Pennsylvania,39.807758,-77.235094,2024-10-19 16:25,19,10,2024
Lycorma delicatula,New York,40.770918,-73.587852,2024-09-20 14:31:22,20,9,2024
Lycorma delicatula,Maryland,39.071606,-76.715897,2024-11-13 16:29:12,13,11,2024
Lycorma delicatula,Virginia,38.904012,-77.272653,2024-11-19 6:47:38,19,11,2024
Lycorma delicatula,Maryland,39.071445,-76.716583,2024-11-18 11:22:15,18,11,2024
Lycorma delicatula,New York,40.7824,-73.750575,2024-09-13 11:34:48,13,9,2024
Lycorma delicatula,Maryland,39.154181,-77.047991,2024-11-17 11:30,17,11,2024
Lycorma delicatula,New York,40.777217,-73.970955,2024-10-12 14:42:11,12,10,2024
Lycorma delicatula,New York,40.675657,-73.558227,2024-06-30 12:46:46,30,6,2024
Lycorma delicatula,New Jersey,40.878309,-74.417317,2024-11-17 15:18:11,17,11,2024
Lycorma delicatula,New Jersey,41.141132,-74.308782,2024-10-15 15:54,15,10,2024
Lycorma delicatula,Maryland,39.171897,-76.813453,2024-11-17 10:50:46,17,11,2024
Lycorma delicatula,New Jersey,40.790008,-74.425935,2024-09-04 10:45:21,4,9,2024
Lycorma delicatula,Virginia,39.002556,-77.372968,2024-11-11 11:47:41,11,11,2024
Lycorma delicatula,New York,40.873078,-73.930644,2024-11-16 13:31,16,11,2024
Lycorma delicatula,New York,40.675828,-73.356362,2024-05-26 18:59:20,26,5,2024
Lycorma delicatula,Maryland,38.976715,-76.983689,2024-11-05 13:22,5,11,2024
Lycorma delicatula,Pennsylvania,39.848244,-77.243522,2024-10-19 13:13,19,10,2024
Lycorma delicatula,District of Columbia,38.892333,-76.959361,2024-10-06 17:02,6,10,2024
Lycorma delicatula,Pennsylvania,40.222089,-76.118346,2024-11-17 14:35,17,11,2024
Lycorma delicatula,Virginia,38.994191,-77.95137,2024-10-06 13:36:15,6,10,2024
Lycorma delicatula,Connecticut,41.205983,-73.220663,2024-11-05 13:35:14,5,11,2024
Lycorma delicatula,Connecticut,41.221283,-73.244025,2024-11-09 22:46:12,9,11,2024
Lycorma delicatula,Maryland,39.021238,-76.441279,2024-11-09 8:59:18,9,11,2024
Lycorma delicatula,New York,40.887287,-72.973795,2024-11-08 15:02:15,8,11,2024
Lycorma delicatula,Virginia,38.90186,-77.536603,2024-11-08 13:42:40,8,11,2024
Lycorma delicatula,Virginia,38.858248,-77.349419,2024-11-11 17:03:31,11,11,2024
Lycorma delicatula,Maryland,39.071942,-76.714097,2024-11-06 16:24:22,6,11,2024
Lycorma delicatula,Maryland,39.071633,-76.715897,2024-11-11 15:48:19,11,11,2024
Lycorma delicatula,New York,41.426639,-73.96393,2024-08-12 14:12:59,12,8,2024
Lycorma delicatula,Virginia,38.950028,-77.354238,2024-11-07 15:24:48,7,11,2024
Lycorma delicatula,Rhode Island,41.902591,-71.396183,2024-10-16 13:35:05,16,10,2024
Lycorma delicatula,New Jersey,40.75,-74.25,2024-11-06 9:57:56,6,11,2024
Lycorma delicatula,Virginia,38.910938,-77.111062,2024-10-19 13:17:04,19,10,2024
Lycorma delicatula,Connecticut,41.222325,-73.242128,2024-11-08 13:59:18,8,11,2024
Lycorma delicatula,Pennsylvania,39.857978,-75.100084,2020-05-24 10:59:15,24,5,2020
Lycorma delicatula,Connecticut,41.221992,-73.242967,2024-10-21 14:02,21,10,2024
Lycorma delicatula,New York,41.000092,-73.807404,2024-11-07 12:20:30,7,11,2024
Lycorma delicatula,Virginia,38.891718,-78.150157,2023-06-26 11:45:31,26,6,2023
Lycorma delicatula,Virginia,38.935227,-77.585814,2024-11-08 16:51:03,8,11,2024
Lycorma delicatula,New York,40.887296,-72.973034,2024-11-08 14:12:56,8,11,2024
Lycorma delicatula,Virginia,38.976643,-77.337304,2024-11-08 15:53:04,8,11,2024
Lycorma delicatula,Connecticut,41.207467,-73.22542,2024-10-20 14:31,20,10,2024
Lycorma delicatula,Virginia,39.017115,-77.540446,2024-11-08 15:16:21,8,11,2024
Lycorma delicatula,Virginia,39.206311,-78.164057,2022-07-02 10:13:42,2,7,2022
Lycorma delicatula,Connecticut,41.22218,-73.242112,2024-10-17 14:32,17,10,2024
Lycorma delicatula,Connecticut,41.421059,-73.435783,2024-11-06 15:14:20,6,11,2024
Lycorma delicatula,Connecticut,41.199315,-73.298952,2024-09-16 11:15,16,9,2024
Lycorma delicatula,Connecticut,41.222787,-73.230928,2024-11-10 20:51:49,10,11,2024
Lycorma delicatula,New Jersey,40.697546,-74.526206,2022-06-29 3:50:27,29,6,2022
Lycorma delicatula,Pennsylvania,40.518681,-78.394736,2022-07-30 10:09,30,7,2022
Lycorma delicatula,Virginia,38.055622,-78.506264,2024-11-11 9:34:16,11,11,2024
Lycorma delicatula,Connecticut,41.221522,-73.24433,2024-11-10 20:17:46,10,11,2024
Lycorma delicatula,Maryland,39.28665,-76.616888,2024-10-22 21:13,22,10,2024
Lycorma delicatula,Maryland,39.077667,-76.772365,2024-10-22 22:06,22,10,2024
Lycorma delicatula,Pennsylvania,40.013783,-77.789282,2024-10-20 20:12,20,10,2024
Lycorma delicatula,Connecticut,41.221635,-73.243856,2024-09-06 15:23,6,9,2024
Lycorma delicatula,New Jersey,39.962653,-74.193262,2024-11-06 12:49:40,6,11,2024
Lycorma delicatula,Virginia,38.899426,-78.148737,2023-06-28 10:44:24,28,6,2023
Lycorma delicatula,Connecticut,41.141704,-73.256173,2024-10-11 16:48,11,10,2024
Lycorma delicatula,Connecticut,41.220562,-73.242395,2024-11-04 8:30,4,11,2024
Lycorma delicatula,Maryland,39.110297,-77.16897,2024-11-06 16:00:34,6,11,2024
Lycorma delicatula,New York,40.729598,-73.281388,2024-11-09 10:45:30,9,11,2024
Lycorma delicatula,Connecticut,41.140836,-73.261261,2024-10-10,10,10,2024
Lycorma delicatula,Connecticut,41.208989,-73.211918,2024-09-10 16:45:18,10,9,2024
Lycorma delicatula,Connecticut,41.217924,-73.231755,2024-09-12 11:46:49,12,9,2024
Lycorma delicatula,New York,40.872256,-73.415698,2024-11-10 9:19:14,10,11,2024
Lycorma delicatula,Maryland,39.286261,-76.609689,2024-10-21 17:42,21,10,2024
Lycorma delicatula,Connecticut,41.221572,-73.24392,2024-11-07 18:56:34,7,11,2024
Lycorma delicatula,West Virginia,39.104328,-78.489272,2024-11-01 12:33,1,11,2024
Lycorma delicatula,Maryland,39.071628,-76.715767,2024-11-10 16:24:55,10,11,2024
Lycorma delicatula,Virginia,38.970472,-77.239439,2024-11-07 12:06:54,7,11,2024
Lycorma delicatula,Pennsylvania,40.518681,-78.394736,2022-06-14 14:47,14,6,2022
Lycorma delicatula,Connecticut,41.224517,-73.23993,2024-11-08 10:48:27,8,11,2024
Lycorma delicatula,Maryland,39.335407,-77.720509,2023-10-08 11:21,8,10,2023
Lycorma delicatula,Connecticut,41.226627,-73.243455,2024-11-11 22:09:56,11,11,2024
Lycorma delicatula,Connecticut,41.222731,-73.241586,2024-08-29 9:00,29,8,2024
Lycorma delicatula,Virginia,38.996913,-77.972574,2024-10-06 12:16:20,6,10,2024
Lycorma delicatula,Rhode Island,41.841966,-71.432552,2024-11-08 11:46:51,8,11,2024
Lycorma delicatula,Virginia,39.220621,-78.113868,2024-11-05 12:51:49,5,11,2024
Lycorma delicatula,West Virginia,39.332747,-77.768797,2024-11-11 13:24:07,11,11,2024
Lycorma delicatula,New York,40.670822,-73.650574,2024-10-27 10:29,27,10,2024
Lycorma delicatula,Virginia,38.998169,-77.373749,2024-11-11 12:30:51,11,11,2024
Lycorma delicatula,Connecticut,41.22143,-73.244789,2024-10-12 10:48,12,10,2024
Lycorma delicatula,Rhode Island,41.864969,-71.437953,2024-11-09 15:53:08,9,11,2024
Lycorma delicatula,Virginia,38.89642,-78.148618,2023-06-26 11:26:12,26,6,2023
Lycorma delicatula,Pennsylvania,40.014352,-77.789833,2024-10-20 18:51,20,10,2024
Lycorma delicatula,Connecticut,41.175653,-73.100861,2024-11-05 14:56:39,5,11,2024
Lycorma delicatula,Maryland,38.994903,-77.061455,2024-11-10 14:20:31,10,11,2024
Lycorma delicatula,Maryland,39.272529,-77.533193,2024-11-09 14:53,9,11,2024
Lycorma delicatula,Virginia,38.877401,-77.462571,2024-11-05 17:10:32,5,11,2024
Lycorma delicatula,New York,40.904739,-72.994041,2024-10-16 16:29,16,10,2024
Lycorma delicatula,Maryland,39.110408,-77.169037,2024-11-06 15:57:35,6,11,2024
Lycorma delicatula,Connecticut,41.22218,-73.242112,2024-11-09 16:16:56,9,11,2024
Lycorma delicatula,Maryland,39.182713,-77.231369,2024-11-10 21:38:24,10,11,2024
Lycorma delicatula,Pennsylvania,40.013913,-77.789522,2024-10-20 18:49,20,10,2024
Lycorma delicatula,Maryland,39.12283,-77.509428,2024-11-09 14:00:25,9,11,2024
Lycorma delicatula,Virginia,38.837704,-77.517032,2024-10-13 14:44:51,13,10,2024
Lycorma delicatula,New York,40.888449,-73.639923,2024-11-02 16:44:10,2,11,2024
Lycorma delicatula,Maryland,39.242967,-77.474192,2024-11-09 12:30,9,11,2024
Lycorma delicatula,Pennsylvania,39.87987,-75.525425,2024-11-08 16:33:34,8,11,2024
Lycorma delicatula,New York,40.862481,-73.694548,2024-11-08 15:48:27,8,11,2024
Lycorma delicatula,New York,40.572767,-74.1607,2024-07-20 13:26,20,7,2024
Lycorma delicatula,Connecticut,41.224238,-73.240921,2024-11-06 12:28:50,6,11,2024
Lycorma delicatula,Connecticut,41.220945,-73.244662,2024-09-11 14:33:12,11,9,2024
Lycorma delicatula,New Jersey,38.932921,-74.961021,2024-10-06 12:53,6,10,2024
Lycorma delicatula,Connecticut,41.221755,-73.241581,2024-09-10 14:00,10,9,2024
Lycorma delicatula,Connecticut,41.218425,-73.231658,2024-09-11 11:59:48,11,9,2024
Lycorma delicatula,Virginia,38.891662,-78.150101,2023-06-26 11:51:42,26,6,2023
Lycorma delicatula,Virginia,38.169939,-78.287413,2024-06-24 10:50,24,6,2024
Lycorma delicatula,New York,41.385742,-73.961813,2024-11-02 11:38:19,2,11,2024
Lycorma delicatula,Connecticut,41.132758,-73.247417,2024-09-09 14:42:16,9,9,2024
Lycorma delicatula,Maryland,39.020172,-77.099028,2024-11-09 16:01:50,9,11,2024
Lycorma delicatula,Virginia,38.828857,-77.661873,2024-10-19 14:11:22,19,10,2024
Lycorma delicatula,Maryland,39.07167,-76.715767,2024-11-09 16:22:22,9,11,2024
Lycorma delicatula,Connecticut,41.222358,-73.241867,2024-09-09 14:47:52,9,9,2024
Lycorma delicatula,Virginia,38.676995,-78.422414,2024-10-25 8:02,25,10,2024
Lycorma delicatula,Maryland,39.236675,-77.466722,2024-11-09 12:25:14,9,11,2024
Lycorma delicatula,New York,40.96769,-73.666922,2023-12-04 17:07:25,4,12,2023
Lycorma delicatula,Pennsylvania,40.315552,-76.087943,2024-11-11 11:38,11,11,2024
Lycorma delicatula,Pennsylvania,39.813263,-77.233788,2024-11-06 15:13:40,6,11,2024
Lycorma delicatula,Pennsylvania,40.571748,-77.826395,2024-11-09 13:43:52,9,11,2024
Lycorma delicatula,Pennsylvania,40.014536,-77.790128,2024-10-20 18:52,20,10,2024
Lycorma delicatula,New York,42.10228,-75.929857,2024-11-07 12:12:58,7,11,2024
Lycorma delicatula,New York,41.129221,-73.964102,2023-08-12 19:53:22,12,8,2023
Lycorma delicatula,Pennsylvania,39.960664,-75.605488,2024-11-08 21:28,8,11,2024
Lycorma delicatula,District of Columbia,38.924456,-77.101008,2024-10-25 14:24:09,25,10,2024
Lycorma delicatula,Maryland,39.13981,-77.009158,2024-11-09 14:47:44,9,11,2024
Lycorma delicatula,Virginia,38.865794,-77.300003,2024-11-08 14:57:04,8,11,2024
Lycorma delicatula,Maryland,39.071625,-76.715897,2024-11-07 16:00:30,7,11,2024
Lycorma delicatula,New York,40.893589,-73.898828,2024-10-11 8:02:50,11,10,2024
Lycorma delicatula,New York,40.997743,-73.81039,2024-11-11 15:48:57,11,11,2024
Lycorma delicatula,Connecticut,41.250147,-72.901451,2024-11-07 13:03,7,11,2024
Lycorma delicatula,Maryland,39.272289,-77.532415,2024-11-09 14:48:38,9,11,2024
Lycorma delicatula,Pennsylvania,40.705235,-75.556954,2024-09-22 17:11,22,9,2024
Lycorma delicatula,Connecticut,41.218208,-73.235763,2024-09-12 14:07:44,12,9,2024
Lycorma delicatula,Virginia,39.023961,-77.3963,2024-10-06 13:29:12,6,10,2024
Lycorma delicatula,Connecticut,41.221856,-73.241399,2024-09-12 13:00,12,9,2024
Lycorma delicatula,Virginia,39.210814,-77.541972,2024-11-06 13:09,6,11,2024
Lycorma delicatula,New Jersey,41.054234,-74.622505,2024-11-07 17:47:47,7,11,2024
Lycorma delicatula,Maryland,39.535623,-77.6056,2024-11-04 15:00:57,4,11,2024
Lycorma delicatula,Virginia,38.712322,-78.160155,2024-10-31 17:19:41,31,10,2024
Lycorma delicatula,Virginia,38.586227,-77.379986,2024-09-07 14:40,7,9,2024
Lycorma delicatula,Virginia,38.110789,-78.566637,2024-10-29 10:59:24,29,10,2024
Lycorma delicatula,Virginia,38.642034,-77.962862,2024-11-05 14:30,5,11,2024
Lycorma delicatula,Rhode Island,41.810609,-71.437974,2024-11-02 11:48:23,2,11,2024
Lycorma delicatula,Pennsylvania,39.836345,-77.235108,2024-11-03 13:03:46,3,11,2024
Lycorma delicatula,Virginia,39.036589,-77.309578,2024-11-02 11:13,2,11,2024
Lycorma delicatula,New York,40.820455,-73.593309,2024-10-31 15:14:28,31,10,2024
Lycorma delicatula,Maryland,39.718091,-78.281536,2024-10-31 11:24:19,31,10,2024
Lycorma delicatula,Virginia,38.730309,-77.554285,2024-11-01 15:58:38,1,11,2024
Lycorma delicatula,Maryland,39.001433,-77.024258,2024-11-02 17:31:42,2,11,2024
Lycorma delicatula,New Jersey,40.982987,-75.108467,2024-10-29 14:24:31,29,10,2024
Lycorma delicatula,Maryland,39.424469,-76.889839,2024-11-01 13:19:50,1,11,2024
Lycorma delicatula,Virginia,38.965136,-77.378673,2024-10-31 12:06:58,31,10,2024
Lycorma delicatula,Rhode Island,41.85506,-71.461328,2024-10-30 14:28:01,30,10,2024
Lycorma delicatula,Maryland,39.001447,-77.0241,2024-11-02 17:30:34,2,11,2024
Lycorma delicatula,New York,41.780634,-74.143063,2024-11-05 12:31:59,5,11,2024
Lycorma delicatula,Virginia,38.902322,-77.181428,2024-10-31 17:18:08,31,10,2024
Lycorma delicatula,Maryland,39.002998,-76.976226,2024-08-17 12:01:02,17,8,2024
Lycorma delicatula,New York,40.73045,-73.467483,2024-06-24 12:34:25,24,6,2024
Lycorma delicatula,New York,41.107159,-73.866038,2024-07-12 13:35:40,12,7,2024
Lycorma delicatula,New York,41.736888,-74.189545,2024-10-31 11:20:19,31,10,2024
Lycorma delicatula,Virginia,38.845722,-77.407112,2024-11-05 14:07:14,5,11,2024
Lycorma delicatula,Pennsylvania,39.789562,-77.370966,2024-11-04 15:31:08,4,11,2024
Lycorma delicatula,Virginia,38.619503,-77.295862,2024-10-31 15:25:26,31,10,2024
Lycorma delicatula,Virginia,38.794152,-77.283706,2024-11-01 14:34:08,1,11,2024
Lycorma delicatula,Connecticut,41.220971,-73.245262,2024-10-29 11:18,29,10,2024
Lycorma delicatula,New York,41.366476,-74.689018,2024-05-24 16:40,24,5,2024
Lycorma delicatula,Virginia,38.888976,-77.299994,2024-11-02 13:38:08,2,11,2024
Lycorma delicatula,Pennsylvania,39.89326,-75.358394,2024-05-19 16:56,19,5,2024
Lycorma delicatula,Connecticut,41.22132,-73.243768,2024-10-31 12:33,31,10,2024
Lycorma delicatula,Connecticut,41.198452,-73.075012,2024-11-03 12:25,3,11,2024
Lycorma delicatula,Pennsylvania,40.371342,-79.062981,2024-11-03 14:20:14,3,11,2024
Lycorma delicatula,Connecticut,41.32681,-72.902161,2024-10-31 14:49:35,31,10,2024
Lycorma delicatula,Maryland,38.947522,-76.58947,2024-10-31 13:18:26,31,10,2024
Lycorma delicatula,Virginia,38.704067,-77.30677,2024-10-24 15:14:47,24,10,2024
Lycorma delicatula,New York,40.964888,-73.889983,2024-11-03 12:22:28,3,11,2024
Lycorma delicatula,Virginia,38.535591,-77.674646,2024-11-01 18:11:21,1,11,2024
Lycorma delicatula,New York,40.96548,-73.887603,2024-11-03 11:45:46,3,11,2024
Lycorma delicatula,Virginia,38.819306,-77.458724,2024-10-29 18:18:14,29,10,2024
Lycorma delicatula,Connecticut,41.441912,-72.887771,2024-10-31 21:19,31,10,2024
Lycorma delicatula,Virginia,38.966442,-77.714711,2024-11-02 14:47:54,2,11,2024
Lycorma delicatula,Virginia,38.898173,-77.282482,2024-11-04 11:50:29,4,11,2024
Lycorma delicatula,New York,40.598067,-74.057358,2024-10-30 13:42:03,30,10,2024
Lycorma delicatula,New York,40.821186,-73.596532,2024-10-31 14:36:13,31,10,2024
Lycorma delicatula,Connecticut,41.181245,-73.424988,2024-10-30 14:31:51,30,10,2024
Lycorma delicatula,New Jersey,40.498967,-74.42803,2024-10-30 15:58:07,30,10,2024
Lycorma delicatula,Pennsylvania,40.19177,-76.958642,2024-10-21 12:47:23,21,10,2024
Lycorma delicatula,Virginia,38.839737,-77.423678,2024-11-01 13:13:11,1,11,2024
Lycorma delicatula,New Jersey,40.882217,-74.656312,2024-10-31 16:30:34,31,10,2024
Lycorma delicatula,Connecticut,41.442019,-72.886726,2024-10-31 4:10,31,10,2024
Lycorma delicatula,Maryland,39.643768,-76.087903,2024-11-02 13:40:54,2,11,2024
